	URL	Nome
59	https://www.fut.gg/players/234642-edouard-mendy/24-50566290/	Edouard Mendy
60	https://www.fut.gg/players/243027-juan-sebastian-veron/24-67351891/	Juan Sebastian Veron
61	https://www.fut.gg/players/247819-nico-schlotterbeck/24-50579467/	Nico Schlotterbeck
62	https://www.fut.gg/players/228618-ferland-mendy/24-67337482/	Ferland Mendy
63	https://www.fut.gg/players/259399-rasmus-hojlund/24-50591047/	Rasmus Hojlund
64	https://www.fut.gg/players/222492-leroy-sane/24-67331356/	Leroy Sane
65	https://www.fut.gg/players/239261-henrik-larsson/24-67348125/	Henrik Larsson
66	https://www.fut.gg/players/226754-ismael-bennacer/24-50558402/	Ismael Bennacer
67	https://www.fut.gg/players/213956-adama-traore/24-50545604/	Adama Traore
68	https://www.fut.gg/players/246669-bukayo-saka/24-84132749/	Bukayo Saka
69	https://www.fut.gg/players/182521-toni-kroos/24-50514169/	Toni Kroos
70	https://www.fut.gg/players/186345-kieran-trippier/24-67295209/	Kieran Trippier
71	https://www.fut.gg/players/232363-milan-skriniar/24-50564011/	Milan Skriniar
72	https://www.fut.gg/players/236401-noussair-mazraoui/24-50568049/	Noussair Mazraoui
73	https://www.fut.gg/players/190460-christian-eriksen/24-50522108/	Christian Eriksen
74	https://www.fut.gg/players/246629-asisat-oshoala/24-50578277/	Asisat Oshoala
75	https://www.fut.gg/players/231281-trent-alexander-arnold/24-50562929/	Trent Alexander Arnold
76	https://www.fut.gg/players/274967-john-arne-riise/24-50606615/	John Arne Riise
77	https://www.fut.gg/players/524-lars-ricken/24-50332172/	Lars Ricken
78	https://www.fut.gg/players/184943-ramires/24-50516591/	Ramires
79	https://www.fut.gg/players/5679-nwankwo-kanu/24-50337327/	Nwankwo Kanu
80	https://www.fut.gg/players/253149-jeremie-frimpong/24-100916445/	Jeremie Frimpong
81	https://www.fut.gg/players/216594-nabil-fekir/24-50548242/	Nabil Fekir
82	https://www.fut.gg/players/244369-viktor-tsygankov/24-50576017/	Viktor Tsygankov
83	https://www.fut.gg/players/225100-joe-gomez/24-50556748/	Joe Gomez
84	https://www.fut.gg/players/239580-bremer/24-50571228/	Bremer
85	https://www.fut.gg/players/234396-alphonso-davies/24-50566044/	Alphonso Davies
86	https://www.fut.gg/players/222331-lukas-klostermann/24-50553979/	Lukas Klostermann
87	https://www.fut.gg/players/193082-juan-cuadrado/24-50524730/	Juan Cuadrado
88	https://www.fut.gg/players/213345-kingsley-coman/24-67322209/	Kingsley Coman
89	https://www.fut.gg/players/224232-nicolo-barella/24-67333096/	Nicolo Barella
90	https://www.fut.gg/players/253163-ronald-araujo/24-50584811/	Ronald Araujo
91	https://www.fut.gg/players/230686-jean-victor-makengo/24-50562334/	Jean Victor Makengo
92	https://www.fut.gg/players/256630-florian-wirtz/24-50588278/	Florian Wirtz
93	https://www.fut.gg/players/245882-erin-cuthbert/24-50577530/	Erin Cuthbert
94	https://www.fut.gg/players/178509-olivier-giroud/24-67287373/	Olivier Giroud
95	https://www.fut.gg/players/15723-dirk-kuyt/24-50347371/	Dirk Kuyt
96	https://www.fut.gg/players/40898-sidney-govou/24-50372546/	Sidney Govou
97	https://www.fut.gg/players/189509-thiago/24-50521157/	Thiago
98	https://www.fut.gg/players/232202-delphine-cascarino/24-50563850/	Delphine Cascarino
99	https://www.fut.gg/players/220697-james-maddison/24-67329561/	James Maddison
100	https://www.fut.gg/players/50752-ledley-king/24-50382400/	Ledley King
101	https://www.fut.gg/players/164240-thiago-silva/24-50495888/	Thiago Silva
102	https://www.fut.gg/players/231443-ousmane-dembele/24-67340307/	Ousmane Dembele
103	https://www.fut.gg/players/210035-grimaldo/24-67318899/	Grimaldo
104	https://www.fut.gg/players/243769-midge-purce/24-50575417/	Midge Purce
105	https://www.fut.gg/players/246426-leah-cathrine-williamson/24-50578074/	Leah Cathrine Williamson
106	https://www.fut.gg/players/222558-rick-karsdorp/24-50554206/	Rick Karsdorp
107	https://www.fut.gg/players/177413-axel-witsel/24-50509061/	Axel Witsel
108	https://www.fut.gg/players/213655-alex-iwobi/24-67322519/	Alex Iwobi
109	https://www.fut.gg/players/221697-ollie-watkins/24-67330561/	Ollie Watkins
110	https://www.fut.gg/players/246340-mykhailo-mudryk/24-50577988/	Mykhailo Mudryk
111	https://www.fut.gg/players/226890-marta/24-50558538/	Marta
112	https://www.fut.gg/players/243030-gennaro-gattuso/24-50574678/	Gennaro Gattuso
113	https://www.fut.gg/players/198706-luis-alberto/24-50530354/	Luis Alberto
114	https://www.fut.gg/players/204485-riyad-mahrez/24-50536133/	Riyad Mahrez
115	https://www.fut.gg/players/192629-iago-aspas/24-50524277/	Iago Aspas
116	https://www.fut.gg/players/241721-rafael-leao/24-67350585/	Rafael Leao
117	https://www.fut.gg/players/246191-julian-alvarez/24-50577839/	Julian Alvarez
118	https://www.fut.gg/players/210935-domenico-berardi/24-50542583/	Domenico Berardi
119	https://www.fut.gg/players/188943-kevin-trapp/24-50520591/	Kevin Trapp
120	https://www.fut.gg/players/234378-declan-rice/24-50566026/	Declan Rice
121	https://www.fut.gg/players/243812-rodrygo/24-50575460/	Rodrygo
122	https://www.fut.gg/players/241721-rafael-leao/24-50573369/	Rafael Leao
123	https://www.fut.gg/players/223848-sergej-milinkovic-savic/24-50555496/	Sergej Milinkovic Savic
124	https://www.fut.gg/players/191202-nemanja-matic/24-50522850/	Nemanja Matic
125	https://www.fut.gg/players/189505-pedro/24-50521153/	Pedro
126	https://www.fut.gg/players/239093-jonathan-clauss/24-50570741/	Jonathan Clauss
127	https://www.fut.gg/players/120533-pepe/24-50452181/	Pepe
128	https://www.fut.gg/players/184392-matteo-darmian/24-50516040/	Matteo Darmian
129	https://www.fut.gg/players/247635-khvicha-kvaratskhelia/24-50579283/	Khvicha Kvaratskhelia
130	https://www.fut.gg/players/252371-jude-bellingham/24-50584019/	Jude Bellingham
131	https://www.fut.gg/players/189271-francis-coquelin/24-50520919/	Francis Coquelin
132	https://www.fut.gg/players/228941-andre-silva/24-50560589/	Andre Silva
133	https://www.fut.gg/players/245155-mohammed-kudus/24-50576803/	Mohammed Kudus
134	https://www.fut.gg/players/245541-giovanni-reyna/24-50577189/	Giovanni Reyna
135	https://www.fut.gg/players/234112-dodo/24-50565760/	Dodo
136	https://www.fut.gg/players/240950-pedro-goncalves/24-50572598/	Pedro Goncalves
137	https://www.fut.gg/players/225375-konrad-laimer/24-50557023/	Konrad Laimer
138	https://www.fut.gg/players/227337-svenja-huth/24-50558985/	Svenja Huth
139	https://www.fut.gg/players/175943-dries-mertens/24-50507591/	Dries Mertens
140	https://www.fut.gg/players/215914-ngolo-kante/24-50547562/	Ngolo Kante
141	https://www.fut.gg/players/210514-joao-cancelo/24-67319378/	Joao Cancelo
142	https://www.fut.gg/players/192985-kevin-de-bruyne/24-50524633/	Kevin De Bruyne
143	https://www.fut.gg/players/16619-ivan-cordoba/24-16619/	Ivan Cordoba
144	https://www.fut.gg/players/266695-tomas-brolin/24-266695/	Tomas Brolin
145	https://www.fut.gg/players/191694-jorge-campos/24-191694/	Jorge Campos
146	https://www.fut.gg/players/240243-matheus-cunha/24-50571891/	Matheus Cunha
147	https://www.fut.gg/players/27-joe-cole/24-27/	Joe Cole
148	https://www.fut.gg/players/20289-yaya-toure/24-20289/	Yaya Toure
149	https://www.fut.gg/players/242625-hidetoshi-nakata/24-242625/	Hidetoshi Nakata
150	https://www.fut.gg/players/211110-paulo-dybala/24-50542758/	Paulo Dybala
151	https://www.fut.gg/players/233662-sakina-karchaoui/24-50565310/	Sakina Karchaoui
152	https://www.fut.gg/players/173210-claudio-marchisio/24-173210/	Claudio Marchisio
153	https://www.fut.gg/players/266801-harry-kewell/24-266801/	Harry Kewell
154	https://www.fut.gg/players/250723-kouadio-manu-kone/24-50582371/	Kouadio Manu Kone
155	https://www.fut.gg/players/247703-ian-rush/24-247703/	Ian Rush
156	https://www.fut.gg/players/248146-ian-wright/24-248146/	Ian Wright
157	https://www.fut.gg/players/247515-john-barnes/24-247515/	John Barnes
158	https://www.fut.gg/players/238424-patrick-kluivert/24-238424/	Patrick Kluivert
159	https://www.fut.gg/players/214649-davor-suker/24-214649/	Davor Suker
160	https://www.fut.gg/players/214098-frank-rijkaard/24-214098/	Frank Rijkaard
161	https://www.fut.gg/players/140601-nemanja-vidic/24-140601/	Nemanja Vidic
162	https://www.fut.gg/players/49369-fernando-torres/24-49369/	Fernando Torres
163	https://www.fut.gg/players/45197-xabi-alonso/24-45197/	Xabi Alonso
164	https://www.fut.gg/players/5984-david-trezeguet/24-5984/	David Trezeguet
165	https://www.fut.gg/players/5471-frank-lampard/24-5471/	Frank Lampard
166	https://www.fut.gg/players/3647-michael-ballack/24-3647/	Michael Ballack
167	https://www.fut.gg/players/1668-claude-makelele/24-1668/	Claude Makelele
168	https://www.fut.gg/players/1620-emmanuel-petit/24-1620/	Emmanuel Petit
169	https://www.fut.gg/players/1605-robert-pires/24-1605/	Robert Pires
170	https://www.fut.gg/players/1256-clarence-seedorf/24-1256/	Clarence Seedorf
171	https://www.fut.gg/players/1201-gianfranco-zola/24-1201/	Gianfranco Zola
172	https://www.fut.gg/players/231478-lautaro-martinez/24-231478/	Lautaro Martinez
173	https://www.fut.gg/players/215698-mike-maignan/24-215698/	Mike Maignan
174	https://www.fut.gg/players/230621-gianluigi-donnarumma/24-230621/	Gianluigi Donnarumma
175	https://www.fut.gg/players/207865-marquinhos/24-207865/	Marquinhos
176	https://www.fut.gg/players/232075-rose-lavelle/24-232075/	Rose Lavelle
177	https://www.fut.gg/players/167495-manuel-neuer/24-167495/	Manuel Neuer
178	https://www.fut.gg/players/235073-gregor-kobel/24-235073/	Gregor Kobel
179	https://www.fut.gg/players/233837-lina-magull/24-233837/	Lina Magull
180	https://www.fut.gg/players/248717-lena-oberdorf/24-248717/	Lena Oberdorf
181	https://www.fut.gg/players/241846-ewa-pajor/24-241846/	Ewa Pajor
182	https://www.fut.gg/players/177003-luka-modric/24-177003/	Luka Modric
183	https://www.fut.gg/players/228702-frenkie-de-jong/24-228702/	Frenkie De Jong
184	https://www.fut.gg/players/227013-fridolina-rolfo/24-227013/	Fridolina Rolfo
185	https://www.fut.gg/players/227776-sandra-panos/24-227776/	Sandra Panos
186	https://www.fut.gg/players/227246-lucy-bronze/24-227246/	Lucy Bronze
187	https://www.fut.gg/players/245802-beth-mead/24-245802/	Beth Mead
188	https://www.fut.gg/players/222665-martin-odegaard/24-222665/	Martin Odegaard
189	https://www.fut.gg/players/30110-dimitar-berbatov/24-30110/	Dimitar Berbatov
190	https://www.fut.gg/players/1025-rui-costa/24-1025/	Rui Costa
191	https://www.fut.gg/players/273812-steve-mcmanaman/24-273812/	Steve Mcmanaman
192	https://www.fut.gg/players/200104-heung-min-son/24-200104/	Heung Min Son
193	https://www.fut.gg/players/201942-roberto-firmino/24-84088022/	Roberto Firmino
194	https://www.fut.gg/players/190674-benjamin-andre/24-50522322/	Benjamin Andre
195	https://www.fut.gg/players/262089-sandra-starke/24-50593737/	Sandra Starke
196	https://www.fut.gg/players/243630-jonathan-david/24-67352494/	Jonathan David
197	https://www.fut.gg/players/265693-jakub-kiwior/24-50597341/	Jakub Kiwior
198	https://www.fut.gg/players/252259-enzo-millot/24-50583907/	Enzo Millot
199	https://www.fut.gg/players/256781-luca-netz/24-50588429/	Luca Netz
200	https://www.fut.gg/players/253473-samuele-ricci/24-50585121/	Samuele Ricci
201	https://www.fut.gg/players/241736-yann-aurel-bisseck/24-67350600/	Yann Aurel Bisseck
202	https://www.fut.gg/players/267653-margaux-le-mouel/24-50599301/	Margaux Le Mouel
203	https://www.fut.gg/players/267382-naomi-girma/24-50599030/	Naomi Girma
204	https://www.fut.gg/players/275102-soungoutou-magassa/24-50606750/	Soungoutou Magassa
205	https://www.fut.gg/players/253469-elisa-de-almeida/24-50585117/	Elisa De Almeida
206	https://www.fut.gg/players/224841-kevin-diks/24-50556489/	Kevin Diks
207	https://www.fut.gg/players/236786-martin-terrier/24-50568434/	Martin Terrier
208	https://www.fut.gg/players/197655-sebastian-coates/24-50529303/	Sebastian Coates
209	https://www.fut.gg/players/198717-wilfried-zaha/24-84084797/	Wilfried Zaha
210	https://www.fut.gg/players/241461-ferran-torres/24-50573109/	Ferran Torres
211	https://www.fut.gg/players/224458-diogo-jota/24-67333322/	Diogo Jota
212	https://www.fut.gg/players/232580-gabriel/24-50564228/	Gabriel
213	https://www.fut.gg/players/178509-olivier-giroud/24-84064589/	Olivier Giroud
214	https://www.fut.gg/players/180930-edin-dzeko/24-84067010/	Edin Dzeko
215	https://www.fut.gg/players/244263-amir-rrahmani/24-50575911/	Amir Rrahmani
216	https://www.fut.gg/players/212462-alex-telles/24-67321326/	Alex Telles
217	https://www.fut.gg/players/212462-alex-telles/24-84098542/	Alex Telles
218	https://www.fut.gg/players/242516-cody-gakpo/24-67351380/	Cody Gakpo
219	https://www.fut.gg/players/242516-cody-gakpo/24-50574164/	Cody Gakpo
220	https://www.fut.gg/players/246928-ivan-martin/24-50578576/	Ivan Martin
221	https://www.fut.gg/players/251810-brian-brobbey/24-50583458/	Brian Brobbey
222	https://www.fut.gg/players/244260-dani-olmo/24-50575908/	Dani Olmo
223	https://www.fut.gg/players/244260-dani-olmo/24-67353124/	Dani Olmo
224	https://www.fut.gg/players/220834-marco-asensio/24-67329698/	Marco Asensio
225	https://www.fut.gg/players/220834-marco-asensio/24-50552482/	Marco Asensio
226	https://www.fut.gg/players/216547-rafa/24-50548195/	Rafa
227	https://www.fut.gg/players/251377-rodrigo-zalazar/24-67360241/	Rodrigo Zalazar
228	https://www.fut.gg/players/237692-phil-foden/24-67346556/	Phil Foden
229	https://www.fut.gg/players/260105-radu-dragusin/24-50591753/	Radu Dragusin
230	https://www.fut.gg/players/238227-krepin-diatta/24-50569875/	Krepin Diatta
231	https://www.fut.gg/players/223790-sheraldo-becker/24-50555438/	Sheraldo Becker
232	https://www.fut.gg/players/170368-erik-lamela/24-50502016/	Erik Lamela
233	https://www.fut.gg/players/242418-tariq-lamptey/24-67351282/	Tariq Lamptey
234	https://www.fut.gg/players/230767-renato-sanches/24-50562415/	Renato Sanches
235	https://www.fut.gg/players/251852-karim-adeyemi/24-50583500/	Karim Adeyemi
236	https://www.fut.gg/players/220523-yerry-mina/24-50552171/	Yerry Mina
237	https://www.fut.gg/players/234236-patrik-schick/24-50565884/	Patrik Schick
238	https://www.fut.gg/players/225539-dominic-solanke/24-67334403/	Dominic Solanke
239	https://www.fut.gg/players/199564-sergi-roberto/24-50531212/	Sergi Roberto
240	https://www.fut.gg/players/208618-lucas-vazquez/24-50540266/	Lucas Vazquez
241	https://www.fut.gg/players/186627-mario-balotelli/24-50518275/	Mario Balotelli
242	https://www.fut.gg/players/208574-filip-kostic/24-50540222/	Filip Kostic
243	https://www.fut.gg/players/188377-kyle-walker/24-50520025/	Kyle Walker
244	https://www.fut.gg/players/247263-edmond-tapsoba/24-50578911/	Edmond Tapsoba
245	https://www.fut.gg/players/246420-jeremy-doku/24-84132500/	Jeremy Doku
246	https://www.fut.gg/players/263578-balde/24-50595226/	Balde
247	https://www.fut.gg/players/225085-jonathan-bamba/24-67333949/	Jonathan Bamba
248	https://www.fut.gg/players/260407-elye-wahi/24-50592055/	Elye Wahi
249	https://www.fut.gg/players/150516-lukas-podolski/24-50482164/	Lukas Podolski
250	https://www.fut.gg/players/242458-artem-dovbyk/24-67351322/	Artem Dovbyk
251	https://www.fut.gg/players/216388-allan-saint-maximin/24-67325252/	Allan Saint Maximin
252	https://www.fut.gg/players/201535-raphael-varane/24-84087615/	Raphael Varane
253	https://www.fut.gg/players/212096-vincenzo-grifo/24-50543744/	Vincenzo Grifo
254	https://www.fut.gg/players/256630-florian-wirtz/24-84142710/	Florian Wirtz
255	https://www.fut.gg/players/206517-jack-grealish/24-67315381/	Jack Grealish
256	https://www.fut.gg/players/231443-ousmane-dembele/24-84117523/	Ousmane Dembele
257	https://www.fut.gg/players/261773-laura-freigang/24-50593421/	Laura Freigang
258	https://www.fut.gg/players/227137-hayley-raso/24-50558785/	Hayley Raso
259	https://www.fut.gg/players/208670-hakim-ziyech/24-50540318/	Hakim Ziyech
260	https://www.fut.gg/players/246104-ryan-gravenberch/24-67354968/	Ryan Gravenberch
261	https://www.fut.gg/players/203841-nick-pope/24-50535489/	Nick Pope
262	https://www.fut.gg/players/244176-deniz-undav/24-50575824/	Deniz Undav
263	https://www.fut.gg/players/188567-pierre-emerick-aubameyang/24-84074647/	Pierre Emerick Aubameyang
264	https://www.fut.gg/players/193301-alexandre-lacazette/24-67302165/	Alexandre Lacazette
265	https://www.fut.gg/players/210881-john-mcginn/24-50542529/	John Mcginn
266	https://www.fut.gg/players/225193-merino/24-50556841/	Merino
267	https://www.fut.gg/players/212523-anderson-talisca/24-84098603/	Anderson Talisca
268	https://www.fut.gg/players/266872-federico-gatti/24-50598520/	Federico Gatti
269	https://www.fut.gg/players/244068-keven-schlotterbeck/24-50575716/	Keven Schlotterbeck
270	https://www.fut.gg/players/256516-nico-williams/24-50588164/	Nico Williams
271	https://www.fut.gg/players/236920-justin-kluivert/24-50568568/	Justin Kluivert
272	https://www.fut.gg/players/216201-inaki-williams/24-50547849/	Inaki Williams
273	https://www.fut.gg/players/264921-juliane-wirtz/24-50596569/	Juliane Wirtz
274	https://www.fut.gg/players/251805-jurrien-timber/24-50583453/	Jurrien Timber
275	https://www.fut.gg/players/203263-harry-maguire/24-50534911/	Harry Maguire
276	https://www.fut.gg/players/231612-romain-del-castillo/24-50563260/	Romain Del Castillo
277	https://www.fut.gg/players/266928-trinity-rodman/24-50598576/	Trinity Rodman
278	https://www.fut.gg/players/232805-bernardo/24-50564453/	Bernardo
279	https://www.fut.gg/players/178603-mats-hummels/24-84064683/	Mats Hummels
280	https://www.fut.gg/players/177683-yann-sommer/24-50509331/	Yann Sommer
281	https://www.fut.gg/players/246242-boulaye-dia/24-50577890/	Boulaye Dia
282	https://www.fut.gg/players/181458-ivan-perisic/24-50513106/	Ivan Perisic
283	https://www.fut.gg/players/238095-nikola-milenkovic/24-50569743/	Nikola Milenkovic
284	https://www.fut.gg/players/256079-moises-caicedo/24-50587727/	Moises Caicedo
285	https://www.fut.gg/players/236772-dominik-szoboszlai/24-67345636/	Dominik Szoboszlai
286	https://www.fut.gg/players/251517-josko-gvardiol/24-50583165/	Josko Gvardiol
287	https://www.fut.gg/players/198717-wilfried-zaha/24-67307581/	Wilfried Zaha
288	https://www.fut.gg/players/227813-oleksandr-zinchenko/24-67336677/	Oleksandr Zinchenko
289	https://www.fut.gg/players/230938-franck-yannick-kessie/24-50562586/	Franck Yannick Kessie
290	https://www.fut.gg/players/253109-joey-veerman/24-50584757/	Joey Veerman
291	https://www.fut.gg/players/246219-khadija-shaw/24-50577867/	Khadija Shaw
292	https://www.fut.gg/players/245152-santiago-gimenez/24-67354016/	Santiago Gimenez
293	https://www.fut.gg/players/268438-alejandro-garnacho/24-50600086/	Alejandro Garnacho
294	https://www.fut.gg/players/232656-theo-hernandez/24-67341520/	Theo Hernandez
295	https://www.fut.gg/players/241464-pau-torres/24-50573112/	Pau Torres
296	https://www.fut.gg/players/210411-otavio/24-50542059/	Otavio
297	https://www.fut.gg/players/39386-damarcus-beasley/24-50371034/	Damarcus Beasley
298	https://www.fut.gg/players/205600-samuel-umtiti/24-50537248/	Samuel Umtiti
299	https://www.fut.gg/players/190531-eliaquim-mangala/24-50522179/	Eliaquim Mangala
300	https://www.fut.gg/players/188152-oscar/24-50519800/	Oscar
301	https://www.fut.gg/players/253004-ansu-fati/24-67361868/	Ansu Fati
302	https://www.fut.gg/players/216388-allan-saint-maximin/24-50548036/	Allan Saint Maximin
303	https://www.fut.gg/players/226491-kieran-tierney/24-50558139/	Kieran Tierney
304	https://www.fut.gg/players/208333-emre-can/24-50539981/	Emre Can
305	https://www.fut.gg/players/223334-joelinton/24-50554982/	Joelinton
306	https://www.fut.gg/players/241202-patson-daka/24-50572850/	Patson Daka
307	https://www.fut.gg/players/265249-lauren-james/24-50596897/	Lauren James
308	https://www.fut.gg/players/241084-luis-diaz/24-67349948/	Luis Diaz
309	https://www.fut.gg/players/229348-antonee-robinson/24-50560996/	Antonee Robinson
310	https://www.fut.gg/players/197445-david-alaba/24-50529093/	David Alaba
311	https://www.fut.gg/players/236890-denis-genreau/24-50568538/	Denis Genreau
312	https://www.fut.gg/players/231826-yann-karamoh/24-50563474/	Yann Karamoh
313	https://www.fut.gg/players/224458-diogo-jota/24-50556106/	Diogo Jota
314	https://www.fut.gg/players/243812-rodrygo/24-67352676/	Rodrygo
315	https://www.fut.gg/players/236640-lynn-williams/24-50568288/	Lynn Williams
316	https://www.fut.gg/players/226268-federico-dimarco/24-50557916/	Federico Dimarco
317	https://www.fut.gg/players/246875-odilon-kossounou/24-50578523/	Odilon Kossounou
318	https://www.fut.gg/players/272115-leicy-santos/24-67380979/	Leicy Santos
319	https://www.fut.gg/players/229668-mario-hermoso/24-50561316/	Mario Hermoso
320	https://www.fut.gg/players/227255-fran-kirby/24-50558903/	Fran Kirby
321	https://www.fut.gg/players/225850-presnel-kimpembe/24-50557498/	Presnel Kimpembe
322	https://www.fut.gg/players/204963-carvajal/24-50536611/	Carvajal
323	https://www.fut.gg/players/227254-alex-greenwood/24-50558902/	Alex Greenwood
324	https://www.fut.gg/players/146439-negredo/24-50478087/	Negredo
325	https://www.fut.gg/players/269404-salma-paralluelo/24-50601052/	Salma Paralluelo
326	https://www.fut.gg/players/231652-simon-banza/24-67340516/	Simon Banza
327	https://www.fut.gg/players/208128-hakan-calhanoglu/24-50539776/	Hakan Calhanoglu
328	https://www.fut.gg/players/238257-millie-bright/24-50569905/	Millie Bright
329	https://www.fut.gg/players/212188-timo-werner/24-50543836/	Timo Werner
330	https://www.fut.gg/players/224371-jarrod-bowen/24-50556019/	Jarrod Bowen
331	https://www.fut.gg/players/235805-federico-chiesa/24-67344669/	Federico Chiesa
332	https://www.fut.gg/players/229188-vangelis-pavlidis/24-67338052/	Vangelis Pavlidis
333	https://www.fut.gg/players/203483-davy-klaassen/24-67312347/	Davy Klaassen
334	https://www.fut.gg/players/243134-largie-ramazani/24-50574782/	Largie Ramazani
335	https://www.fut.gg/players/239529-frank-onyeka/24-50571177/	Frank Onyeka
336	https://www.fut.gg/players/265239-katie-mccabe/24-50596887/	Katie Mccabe
337	https://www.fut.gg/players/193301-alexandre-lacazette/24-50524949/	Alexandre Lacazette
338	https://www.fut.gg/players/232756-fikayo-tomori/24-50564404/	Fikayo Tomori
339	https://www.fut.gg/players/200888-danilo-pereira/24-50532536/	Danilo Pereira
340	https://www.fut.gg/players/209658-leon-goretzka/24-67318522/	Leon Goretzka
341	https://www.fut.gg/players/205569-james-ward-prowse/24-50537217/	James Ward Prowse
342	https://www.fut.gg/players/212194-julian-brandt/24-50543842/	Julian Brandt
343	https://www.fut.gg/players/231521-exequiel-palacios/24-67340385/	Exequiel Palacios
344	https://www.fut.gg/players/226328-megan-rapinoe/24-50557976/	Megan Rapinoe
